Date,Predicted,Actual,RMSE
1960-01-01,9.3594393530611,5.1609699366200505,4.19846941644105
1960-02-01,9.201980325635862,5.18574610393267,4.016234221703192
1960-03-01,8.547306168226626,5.45390317248741,3.0934029957392166
1960-04-01,8.759932525546724,4.94884347322754,3.8110890523191836
1960-05-01,8.844622800339703,3.74777730182829,5.0968454985114136
1960-06-01,7.830853392485996,3.29648614534536,4.534367247140636
1960-07-01,7.25795886448217,3.5268890757965203,3.7310697886856494
1960-08-01,7.285505387633608,3.70556454559889,3.5799408420347185
1960-09-01,7.759692200641982,4.57793660541414,3.181755595227842
1960-10-01,8.086991574453563,5.02964133508956,3.057350239364003
1960-11-01,7.881472602216792,4.63327085172033,3.2482017504964613
1960-12-01,7.169993193914466,5.02673350774369,2.143259686170776
1961-01-01,6.746488635710092,4.89482021718561,1.8516684185244818
1961-02-01,6.112809983781921,4.8460260605128,1.266783923269121
1961-03-01,5.909205584413238,4.7623029721759895,1.1469026122372483
1961-04-01,5.81028143208094,4.81268619524073,0.9975952368402101
1961-05-01,5.5192891836930436,4.51258875796443,1.0067004257286136
1961-06-01,6.174489023087781,4.38050706320893,1.7939819598788507
1961-07-01,6.343926852889227,4.37901171458126,1.9649151383079673
1961-08-01,6.211528700701317,3.7674533436010202,2.4440753571002967
1961-09-01,6.133326643761593,4.11377900502478,2.019547638736813
1961-10-01,5.671048208137325,3.753836997554,1.917211210583325
1961-11-01,5.551729311520521,2.8104043479765,2.741324963544021
1961-12-01,5.977766782168718,3.3538175321390797,2.6239492500296384
1962-01-01,6.408043985521445,4.17105826024299,2.236985725278455
1962-02-01,6.210818567630955,4.17319828251385,2.0376202851171055
1962-03-01,5.800712498952349,4.38205075226736,1.4186617466849887
1962-04-01,5.871249477071447,4.83498633188741,1.0362631451840372
1962-05-01,6.714835618808316,5.51185985515312,1.2029757636551954
1962-06-01,8.118723429895118,6.827486498493821,1.291236931401297
1962-07-01,8.190660391677428,6.47182822451888,1.7188321671585474
1962-08-01,7.954237240847624,6.52470935552145,1.4295278853261735
1962-09-01,8.12061733470811,6.46807842201797,1.6525389126901393
1962-10-01,8.404708986292448,6.7708602152785495,1.6338487710138985
1962-11-01,7.759907095422737,6.5501446156986205,1.2097624797241169
1962-12-01,7.244351153852678,6.28718597966837,0.9571651741843086
1963-01-01,6.83804588453197,5.93553936842161,0.9025065161103596
1963-02-01,7.142011616456989,5.33693062376707,1.805080992689919
1963-03-01,7.443699070142447,5.14264223292693,2.3010568372155173
1963-04-01,7.133643596425855,4.3887278797796805,2.744915716646174
1963-05-01,6.938667816957232,3.81264124453937,3.1260265724178624
1963-06-01,7.2122072919754086,3.5450858712644298,3.667121420710979
1963-07-01,7.440955624490883,3.80775797658754,3.633197647903343
1963-08-01,7.049012749717727,3.14304775292979,3.905964996787937
1963-09-01,7.078924997212111,3.0299155865835403,4.049009410628571
1963-10-01,7.400604108359543,3.34915360195571,4.0514505064038335
1963-11-01,7.4053876991603635,2.58233365244942,4.8230540467109435
1963-12-01,7.345313674209359,1.58805221746098,5.757261456748379
1964-01-01,7.221653806071901,1.33926730124198,5.88238650482992
1964-02-01,7.175289883652004,0.8083923909201599,6.3668974927318445
1964-03-01,7.328573010034022,0.9253954388512999,6.403177571182722
1964-04-01,7.296433689313087,0.21808639941738,7.078347289895707
1964-05-01,7.158265940684775,-0.30149969916433,7.459765639849104
1964-06-01,7.150105972431675,-0.27048679423669,7.420592766668364
1964-07-01,6.998725429848909,-1.89450392500539,8.893229354854299
1964-08-01,7.147105326014094,-2.29906801013305,9.446173336147144
1964-09-01,7.193476002560684,-3.5963149282603304,10.789790930821013
